"a","b","d","se_a","se_b","se_d","AIC"
0.000707069808959519,0.0449101646457211,-0.00107530914239225,0.125464433065273,0.0188284883376894,0.00053924954274302,1.85364134843641
-0.104232710004088,0.069268772957294,-0.00179216020922339,0.114953497770622,0.0176182336476545,0.000497669435220667,-0.402588610669184
-0.467219609458474,0.132823158950105,-0.00342119381464297,0.063104107848117,0.0108226726511085,0.000309508131141597,-9.03876426465468
-1.28635638254657,0.292075328359704,-0.00532425495309138,0.112861288737711,0.00968683140432871,0.00019435325742318,-38.7269462837064
-2.68661064135676,0.320782700571487,-0.00505160186374703,0.208956943123107,0.0143209375085043,0.000233722186004371,-29.8057721759921
-0.00352917990407922,0.00410803965350557,0.000321319070399288,0.0306134792012369,0.00245004877258786,4.27822033791347e-05,-29.0386319262576
0.152227348961385,-0.00379742956901904,0.000342574304894104,0.092008051469128,0.00729380418401832,0.000130187863743302,-10.6213761872611
-0.0680368453129005,0.00697278972826214,0.000327087730680115,0.0566930379905436,0.00397756579498904,6.38050064510091e-05,-28.2654873443369
17.3731420430645,6.06962050286748,-0.116190359468084,12.7000682733564,3.07900835718521,0.10274943058176,7.87294472649573
12.7550553482615,2.21027653320317,-0.0460087623244964,4.40863684915223,0.875531411041777,0.02778072122721,1.81392837548221
-0.953905017153226,1.28722007255057,-0.0157493066322914,1.38297845167483,0.621489162130517,0.023571167426316,10.4227006799686
-0.170987407039588,0.633692274806731,-0.00826522090888208,0.549689096647773,0.219580772817093,0.00817266567515577,5.9349758592976
0.506269552158849,-0.0392640114020042,0.00180216283125335,0.110023996949318,0.0106645789020129,0.000235231475839011,-22.1871351422483
0.107206023277936,0.0154062705390796,0.00151141857674569,0.0695205337961978,0.00910818615226247,0.000246761992749791,-26.352039024432
-4.3909415129815,0.426451278934866,-0.00855277878135591,1.34478843052705,0.124746920607581,0.0026352633109289,4.11250527945161
-5.8381952730361,0.615174996681239,-0.01199021715567,1.50552328240231,0.137522344225021,0.00291942620657833,-4.30319809160619
-0.0567662357108927,0.0821137548623682,-0.00108605671745743,1.24209506799014,0.110848915687631,0.0023518167188548,-4.232480185365
-4.16789540011007,0.890725518038561,0.0185297445691055,12.789935827379,1.21914546723732,0.0268013067636242,-8.82278226146275
-0.374483344320627,0.0489014110478613,-0.000175102670639113,0.119494200389056,0.0158005789478982,0.000422276032467098,-3.95178959210633
0.716022362660707,-0.075545668244345,0.00351681131470358,0.361663416724905,0.0440319836608369,0.00121180445694588,2.60643026953306
0.68256222311948,-0.029403921444944,0.00124828293558671,0.175385527742309,0.0185827078797053,0.000441906796982968,-7.6964924068222
0.377249707721544,-0.0205414270746802,0.00125867108718104,0.358730452936139,0.0410859556773864,0.00104291036098324,5.28859793642777
15.6515460539806,-1.26035989441372,0.0288827754240953,NA,NA,NA,-200.964684459799
-6.22074441427751,0.72839076016346,-0.00920685129925403,2.94499423347857,0.417123837449628,0.0122525294653614,6.08268742738509
-262.760974402683,18.4296381786802,-0.185212549294964,158.562087211776,10.6243047703681,0.175072916046781,-21.473162307249
44.3550918889755,-0.0348332838804138,0.0234095165881095,20.0710912227947,1.72233429896979,0.0361519754644813,-32.0805322357107
-14.9935153760383,-2.01831359020519,0.164857560744585,141.801425004069,9.33844979235322,0.151716454525928,-14.9428580018848
58.7953080810632,-3.06864211664396,0.080511653419528,21.6515216909319,1.70913408444502,0.0328345322456887,-20.5443584532888
73.8873053514415,-5.1230801757088,0.189315105033343,35.5469915263179,3.32654322260331,0.0746533174875115,-14.0574625725232
0.549508888502632,-0.000601518571289079,0.000403340300027635,0.155253166271401,0.0219206530722074,0.000648594821391238,-2.47401395462392
0.415001914953345,0.0446260874538639,-0.000189407438450172,0.218625527068825,0.0348761977397237,0.00108794569832267,-1.45988460522506
0.0259045746480669,0.210363701272223,-0.00122801110371315,0.347813166278048,0.0562310562718738,0.0016060394035871,25.0422901080725
0.0321449195448466,0.184048487816624,-0.0026403472728748,0.25950386927296,0.0410502990884036,0.00100708205971218,-1.13851853189976
0.175686303432114,0.0454981698079359,0.00623965450184745,0.308912815244904,0.0547235547325089,0.00168331738877874,14.9088128602923
3.00661694687594,-0.289478563325033,0.012942211987892,1.06507970826543,0.0820551869243512,0.00147787841523201,-19.2399763473582
-10.7204733015672,0.780336221017473,-0.00450195047712467,2.5335374568772,0.185279466564627,0.00309451174740461,-12.8561452182632
-14.4240924964634,8.56071666061127,-0.139393091891822,2.43954738305673,0.326259651700268,0.00868507913415358,-26.4990307315237
11.3583471753962,5.20746745944839,-0.0886381272460456,5.74686080198158,0.582237674526202,0.0129327025950577,-20.4452393136586
-26.1580707058539,7.0635184861229,-0.121482629463084,5.89735571907876,0.709299200694099,0.0185526102866284,-18.3252987613987
7.16942743198823,-0.071130659694405,0.0071306581381157,2.72207236086695,0.183192494726989,0.00291068751193266,-22.345980336158
0.328100310003262,0.00897981868145068,0.000699296955239549,0.0155609301231934,0.00236750523664833,6.90121461393958e-05,-25.5923185784347
0.362718872184597,0.0138110419129243,0.000641340712434204,0.0367198576348796,0.00556451951592438,0.000161281654258732,-18.3238961107063
0.261613247111327,0.00641413177121743,0.00106121491069425,0.0131186908825109,0.00209740094986573,6.33774406907752e-05,-26.501562710173
0.294792603971996,0.0177142566561039,0.000559407890171163,0.0447447545970407,0.00690685733581396,0.000201733585182969,-15.6393249409732
0.920965093850658,-0.125104652556507,0.00446268883792072,0.564781070004328,0.0691708654160997,0.00208983494531671,22.3458972058177
0.245989329549274,-0.0227984969220096,0.00117215226325236,0.345954925829266,0.0372822887759593,0.000932798448350011,10.5371921998607
5.14070764500021,-0.692800869309859,0.0240202453266832,2.33464811297651,0.287569659093912,0.0088661391678709,21.1406421158915
-1.72298984581696,0.238356963367083,-0.00460621646208295,1.23944673719795,0.125609794472684,0.00268816732921198,12.3446647551382
0.898768091927613,-0.118306969219614,0.00435624251952469,0.576096889490726,0.0678220444053155,0.00192780315630057,16.6456550830609
-2.75750474765256,1.56688732240308,-0.0242076884180396,9.83757909045277,0.720850386605128,0.0118657992792012,-19.3217724565781
194.447394383413,-16.5340830615072,0.720294186519516,307.1205755947,26.4402266925702,0.552048525462137,-3.84303940963874
-221.897785929095,18.8451864307756,-0.0247899846518486,46.0241342963199,3.97932460793288,0.0829338774915504,-25.6203243136964
9.40076727771269,-0.999244334575262,0.11287651070324,24.15195065312,2.34455610078657,0.0528217834658902,-6.29160279894628
19.2426425487718,-2.39111922720851,0.140770202763659,32.6428020181618,3.22134680110557,0.0740099274181016,-1.4524750095901
-0.193258821916357,0.0829833437814903,-0.00155948687046419,0.0372802059485934,0.00555776207800972,0.000107105757102984,11.0041737505883
0.175522924744374,0.0269492433436832,-0.000659863314774006,0.0702389842448145,0.00851728055558836,0.000224031637960016,-13.4022662933941
0.129999985271387,0.0368612462581812,-0.000716087855532079,0.139765624852627,0.0176190721272917,0.000475771445108726,-6.15493128440274
0.0192093075387977,0.903903502278702,-0.00929529408564457,2.76584448197942,0.633576461843535,0.0282198366242649,-0.653770049136435
-2.68795362111584,0.745205777455837,-0.0211191866902743,0.515924027845938,0.142455872049601,0.00403555340315827,29.5459016303544
-1.44049313571898,0.757271647171031,-0.0238230306122151,0.690148930939571,0.103716592270868,0.00284402886025444,13.1757730357053
-2.2202806396969,0.634062388372418,-0.0212777466265584,0.459871114878902,0.130045718168429,0.00437189440224043,30.8401162060419
0.154771519059914,-0.0601985293838992,0.00612058917120952,0.0876042061648141,0.0293751344564269,0.00242745971595808,44.5232861632642
-1.65122547564742,0.463969204822556,-0.0119411191964517,0.35824842509587,0.0985538242660908,0.00253285717615475,38.718874657493
-1.75538065283462,0.412989456608312,-0.0115542889636715,0.608491169203135,0.100943083021141,0.0026682123074392,26.4380688465606
-0.850795379078419,0.239500709512398,-0.00701539714573021,0.493289490420966,0.137201176900364,0.00402026150912166,63.0908932842287
-25.3728541163572,4.48259787684855,-0.0846143091295698,3.70030656899917,0.440699921883406,0.0104288800095443,-11.6126617303758
-27.864768746284,4.70648993642284,-0.107575832896984,6.00553489630434,0.760184273468554,0.0197870008378318,-4.67763880979439
-60.8781142673684,10.1671871592004,-0.231940533320056,13.1208621202215,1.66608555913961,0.0432906310892604,-4.20272447569199
-1.1462296854254,0.283047883961507,-0.00182409288010544,2.22171713557712,0.266819398412083,0.0066866795201365,5.26508583767091
-1.44059249473752,0.37294862095587,-0.00673243059597034,1.22285244908928,0.150552451483848,0.0039842607681184,-2.83825252706777
-5.34219279170963,0.898047512061138,-0.0204081714480347,3.17132770755541,0.402210085858985,0.0104579747587008,5.65610242443165
-14.0575081656579,3.92895183172804,-0.0874555190290989,4.11791651990792,0.790751540722251,0.0173777086169355,12.6425995933662
-69.5645290901072,9.094769315117,-0.151318858377158,26.3527938499348,2.43373325341289,0.0514022309300583,-12.1749137075178
4.78706590424711,-0.0132224337024275,0.010579251633865,4.270727809329,0.390450139482476,0.00850695882197172,-20.719492398948
1.47513730753972,0.473392564704646,0.00128313020110132,1.84377949083845,0.211405649704136,0.00540296599101912,-13.5715885056807
-2.52301145073278,0.571112944032728,0.0093332410186713,2.38796560998163,0.27683203466214,0.00688204727320173,-10.6404264083185
4.96743953456276,-0.44217488208305,0.0118181470710129,2.55294792401466,0.249339093913787,0.00586267973254835,11.4667091763981
1.69501398226938,-0.137102179013797,0.00403039518690984,0.605968878441545,0.0610393718364917,0.00144238224469753,3.06314438145566
0.504579525996476,0.00482012735691368,0.000708436845849144,0.610083744087174,0.0583514561300687,0.00129380847559927,28.8663057263143
-11.7737542984203,1.91310169710745,-0.0333867849388759,0.506912672395878,0.055466496095402,0.00121755764921306,-81.2904671284298
-17.5673673603124,2.47182590131316,-0.0364685890107304,1.04373848035965,0.124695441087311,0.00291271092256991,-53.9442111875164
2.12821015063918,-0.505775547129845,-0.0664678314004679,0.946675789098416,0.471939776943932,0.0455907116977735,53.162412236885
0.708272500806949,-0.643481664518602,-0.085768908998145,0.458721378755696,0.349689452014921,0.0498159507784902,44.7434752307972
-49.9753315458961,5.79552668418135,-0.0924179642640613,19.3326546288069,1.38663505490157,0.0236395264988035,-12.2369637898992
-29.4310085133053,4.34619079017501,-0.0682856822477611,28.3476680525888,2.02135270421299,0.0342405442413974,-8.26353459974418
-2.14448088614785,0.205276654782343,-0.00035802158832162,2.18131698774097,0.171390358576437,0.00314566891436527,-7.12030818044432
-2.6945118650014,0.247899223842474,-0.00111753938804274,3.3224250943658,0.262069961767188,0.0048316562337033,-3.14181478818168
0.613297333570318,0.711380071632872,-0.0167096118264752,0.256976606336191,0.0299010242976774,0.000729070819107691,-41.4298287174286
-0.281733496378859,0.0429998723689262,0.000672480236881601,0.140221016314285,0.0175820540041736,0.000507343669719793,-23.385263894558
