"model","enzyme","Rsquared","AIC","BIC"
"extended_Schoolfield",394,0.76650410268922,7.48236842872758,5.81644418255202
"extended_Schoolfield",397,0.90737304741481,5.50502545929741,5.07230665173991
"extended_Schoolfield",400,0.67282789430143,14.5737430404808,14.1410242329233
"extended_Schoolfield",403,0.822532678267498,7.71430165454869,7.2815828469912
"extended_Schoolfield",406,0.846483798070081,8.77078925592723,8.33807044836974
"extended_Schoolfield",415,0.902692189429986,3.40386094480454,1.73793669862898
"extended_Schoolfield",418,0.77685908915445,7.60977148688352,5.94384724070796
"extended_Schoolfield",421,0.581621449559316,6.73977459615182,5.07385034997626
"extended_Schoolfield",483,0.752939737803101,17.6746383819261,14.5501416813989
"extended_Schoolfield",844,0.662185019732964,23.769941146086,28.8823997830081
"extended_Schoolfield",845,0.398838939559145,48.5391042395088,53.6515628764309
"extended_Schoolfield",846,0.56654639181746,51.2148950090967,56.3273536460187
"simplified_Schoolfield",3,0.682642370274126,-14.7980755648801,-12.6799799139218
"simplified_Schoolfield",4,0.995704230836356,-17.9376911480564,-18.3163201046692
"simplified_Schoolfield",26,0.277718655405642,25.9118748392034,24.4541911237997
"simplified_Schoolfield",29,0.867956933406807,9.14809042238698,9.70418121414583
"simplified_Schoolfield",35,0.88110680752501,14.3987419373343,14.9548327290931
"simplified_Schoolfield",38,0.985628796514955,0.0494999199081327,0.605590711666983
"simplified_Schoolfield",41,0.98031713373034,4.15564757374619,4.71173836550504
"simplified_Schoolfield",44,0.82313426150304,12.5600175912735,12.1813886346607
"simplified_Schoolfield",144,0.996842159248589,-20.3867864472492,-20.765415403862
"simplified_Schoolfield",146,0.997399158657065,-19.1731390836954,-19.5517680403082
"simplified_Schoolfield",148,0.999032859406961,-17.639560499993,-17.0834697082341
"simplified_Schoolfield",304,0.980358506525136,-2.45048655216456,-5.18442116512586
"simplified_Schoolfield",305,0.996159610249764,-8.10852088730085,-9.56620460270446
"simplified_Schoolfield",385,0.997171675386957,-19.0095974429936,-20.4672811583973
"simplified_Schoolfield",388,0.99404936932801,-19.6686630472888,-21.1263467626924
"simplified_Schoolfield",391,0.999798160059878,-35.7088010039939,-37.1664847193975
"simplified_Schoolfield",394,0.997940963350395,-22.9031892449904,-24.360872960394
"simplified_Schoolfield",397,0.997206607491669,-21.0042380184776,-21.3828669750904
"simplified_Schoolfield",400,0.997775426997191,-22.3627064879916,-22.7413354446044
"simplified_Schoolfield",403,0.990583699893291,-14.8401080786895,-15.2187370353023
"simplified_Schoolfield",406,0.958080100894421,-2.31552909225656,-2.69415804886937
"simplified_Schoolfield",415,0.994171382067129,-15.4867351434447,-16.9444188588483
"simplified_Schoolfield",418,0.999594603503578,-32.2543873913938,-33.7120711067975
"simplified_Schoolfield",421,0.979956993655724,-13.4912635855369,-14.9489473009405
"simplified_Schoolfield",483,0.77812148802677,15.1371269086258,12.4031922956645
"simplified_Schoolfield",843,0.99440119902424,-40.8690686808277,-36.3956673735209
"simplified_Schoolfield",844,0.991475248249678,-29.7434011174995,-25.2699998101927
"simplified_Schoolfield",845,0.984748037956974,-4.89906201855246,-0.425660711245651
"simplified_Schoolfield",846,0.997329177959446,-22.0366835461219,-17.5632822388151
"simplified_extended_Schoolfield",3,-8.5261620631519,21.2196032999153,23.6402840438677
"simplified_extended_Schoolfield",26,0.276524044737682,27.9217902871692,26.2558660409937
"simplified_extended_Schoolfield",38,0.136740966729185,34.8134067523898,35.4489390858285
"simplified_extended_Schoolfield",41,0.0731712843307607,36.9718095813448,37.6073419147835
"simplified_extended_Schoolfield",144,-18.5153434783309,42.7166881014489,42.2839692938914
"simplified_extended_Schoolfield",146,0.912035858110257,7.47452078384533,7.04180197628783
"simplified_extended_Schoolfield",148,0.94504453668248,16.6799155199706,17.3154478534092
"simplified_extended_Schoolfield",304,0.971594182896222,1.39426149407094,-1.73023520645626
"simplified_extended_Schoolfield",305,0.989173538281822,0.109995738110072,-1.55592850806549
"simplified_extended_Schoolfield",385,0.905443701507327,4.04746784620193,2.38154360002637
"simplified_extended_Schoolfield",388,0.69546746665299,5.94302123714314,4.27709699096758
"simplified_extended_Schoolfield",391,0.844877476005097,6.15817231612461,4.49224806994905
"simplified_extended_Schoolfield",394,0.905918407618966,2.02835584837645,0.362431602200893
"simplified_extended_Schoolfield",397,0.944451899950795,1.92570950250901,1.49299069495152
"simplified_extended_Schoolfield",400,0.784639014339137,11.6465479563076,11.2138291487501
"simplified_extended_Schoolfield",403,0.837772044667993,7.08581357599769,6.65309476844019
"simplified_extended_Schoolfield",406,0.832146370597806,9.39579289808261,8.96307409052512
"simplified_extended_Schoolfield",415,0.785493886514387,8.14661482490645,6.48069057873089
"simplified_extended_Schoolfield",418,0.767724657997665,7.85049165383798,6.18456740766242
"simplified_extended_Schoolfield",421,0.665808662831515,5.39173688994906,3.7258126437735
"simplified_extended_Schoolfield",483,0.928871562559237,11.4489130692951,8.3244163687679
"simplified_extended_Schoolfield",845,0.400351276714291,48.5038401508022,53.6162987877243
"simplified_extended_Schoolfield",846,0.533922021628285,52.2308495581369,57.343308195059
"Ratkowsky",3,0.686818671119859,-16.93054515651,-15.1150345985457
"Ratkowsky",4,0.995680247586661,-19.898718886188,-20.2232579918561
"Ratkowsky",26,0.277608052124184,23.9127935516811,22.6633503670495
"Ratkowsky",29,0.868139847246242,7.13700066794273,7.61364991802175
"Ratkowsky",35,0.860543705433542,13.6749475671048,14.1515968171838
"Ratkowsky",38,0.983782738194163,-0.983701903238543,-0.50705265315953
"Ratkowsky",41,0.962201504209148,7.37581383885286,7.85246308893187
"Ratkowsky",44,0.684819542639485,14.6042987421827,14.2797596365146
"Ratkowsky",144,0.996631627904199,-21.9349988697104,-22.2595379753785
"Ratkowsky",146,0.996324463536954,-18.752090298076,-19.0766294037441
"Ratkowsky",148,0.999249778239132,-21.6713607547276,-21.1947115046486
"Ratkowsky",304,0.993061899055698,-9.65356777526682,-11.9969403006622
"Ratkowsky",305,0.995958367926747,-9.80207250719803,-11.0515156918297
"Ratkowsky",344,0.586927894937651,2.92677841701468,4.110125881032
"Ratkowsky",385,0.995215694831011,-17.855659779222,-19.1051029638537
"Ratkowsky",388,0.99421247794545,-21.8354209219277,-23.0848641065593
"Ratkowsky",391,0.999794529230478,-37.6018283517275,-38.8512715363591
"Ratkowsky",394,0.996309867755553,-21.4026448344957,-22.6520880191274
"Ratkowsky",397,0.991704252337307,-15.3848343122082,-15.7093734178763
"Ratkowsky",400,0.997760205265515,-24.3149718295125,-24.6395109351806
"Ratkowsky",403,0.972354364573044,-9.30092871544881,-9.62546782111693
"Ratkowsky",406,0.94113418387573,-1.93902966909185,-2.26356877475997
"Ratkowsky",415,0.99426135087617,-17.5800715793365,-18.8295147639681
"Ratkowsky",418,0.998882121288104,-28.1684519747082,-29.4178951593399
"Ratkowsky",421,0.962695634363848,-11.7638831124968,-13.0133262971284
"Ratkowsky",483,0.958589395412254,4.74416195251029,2.4007894271149
"Ratkowsky",843,0.99089733625653,-36.0648639111282,-32.2305199334367
"Ratkowsky",844,0.992100961874912,-32.810661812792,-28.9763178351004
"Ratkowsky",845,0.976131580627889,-0.629189085531747,3.2051548921598
"Ratkowsky",846,0.986532879350909,-1.38657491934087,2.44776905835068
"Hobbs",3,0.433966652620595,-13.0118386984352,-11.4989132334649
"Hobbs",4,0.844461785333293,3.18713467597895,2.91668542125552
"Hobbs",26,0.274227031532187,21.940809919405,20.8996072655453
"Hobbs",29,0.789153195546618,8.89211996709752,9.2893276754967
"Hobbs",35,0.614622326400009,19.8067281452383,20.2039358536375
"Hobbs",38,0.761612603578982,18.5188648800594,18.9160725884586
"Hobbs",41,0.885647384495359,14.2319537193804,14.6291614277796
"Hobbs",44,0.60360039392768,14.2092409159159,13.9387916611925
"Hobbs",144,0.758683023130348,5.96677342222097,5.69632416749754
"Hobbs",146,0.985880189539015,-11.3309323268049,-11.6013815815283
"Hobbs",148,0.710666963532288,23.9683579249326,24.3655656333318
"Hobbs",304,0.992444708762877,-11.2274675453523,-13.1802779831818
"Hobbs",305,0.994008265374209,-9.43967829784802,-10.4808809517077
"Hobbs",344,0.566201736141146,1.36739528669344,2.35351817337454
"Hobbs",385,0.989729129264005,-15.271833775332,-16.3130364291917
"Hobbs",388,0.914039638685007,-7.64632865234035,-8.68753130620007
